district,avg_rainfall,state,groundwater_resource,future_groundwater,groundwater_stress,state_pop,population,availability_score,demand_score,scarcity_score,risk_level
chennai,0.18281920531776172,tamilnadu,0.0044319676404896554,0.0,0.5032074753214797,tamil nadu,0.4173898176919959,0.07445727241925158,0.443135114980841,5.24685562637032,High
chhindwara,0.1537235989232183,madhyapradesh,0.40615474773548926,0.1885635222078858,0.16142827850845073,madhya pradesh,0.18521387120035715,0.23990492055229984,0.17807819339278524,0.7125837818608186,Low
chitradurga,0.055455883668539915,karnataka,0.16158326700325698,0.01502483096691555,0.33668238671314327,karnataka,0.14601845881486628,0.07516478285846774,0.20321763718434938,2.386169850536335,High
churu,0.03173171544986539,rajasthan,0.040083578953327405,0.006432776149922864,0.3227686809806965,rajasthan,0.1805468422541491,0.026647592710921236,0.2232133938721133,6.090806444855358,High
coimbatore,0.18439344280071676,tamilnadu,0.13000763303896337,0.006880688475180686,0.35665953894373,tamil nadu,0.3094066228115836,0.11482387357452993,0.3235824976512275,2.5923125791960193,High
cuddalore,0.15993325688508633,tamilnadu,0.5206805794923481,0.22787686152801248,0.18055596238905647,tamil nadu,0.23199698693885965,0.2885405350601427,0.21656467957391867,0.7254113064756532,Low
cuttack,0.21656134700726798,odisha,0.2438605071930144,0.1460404535313757,0.12355370690412723,orissa,0.2336826587466618,0.20359482702022424,0.20064397319390143,0.9393671934522245,Medium
damoh,0.15405839887008405,madhyapradesh,0.1361649199656641,0.057445408344403454,0.17021588212894342,madhya pradesh,0.11011417619467312,0.11970645804105387,0.1281446879749542,0.9879591957895778,Medium
darbhanga,0.1480729348807326,bihar,0.31491031421987725,0.21911516072179296,0.09982717712879696,bihar,0.352951024856846,0.21943681643479412,0.27701387053843124,1.2073645147406344,Medium
datia,0.09575685119972237,madhyapradesh,0.12344842739004701,0.07757070424121026,0.11737309235771402,madhya pradesh,0.06674010367299493,0.09860847996926612,0.08193000027841066,0.7543609882174495,Low
dausa,0.06335878897301808,rajasthan,0.08163798261761769,0.0,0.5166525088608336,rajasthan,0.14374312890701862,0.049834910374492544,0.25561594289316314,4.272020151669375,High
dehradun,0.2710464463764343,uttarakhand,0.1910414097129243,0.1467865326811421,0.08040657312750811,uttarakhand,0.14940124857445547,0.20976696126879366,0.12870284594037126,0.5856332780747546,Low
deoghar,0.16511736974655505,jharkhand,0.05904910741854205,0.036798916384352134,0.12349512287999061,jharkhand,0.13081298327027963,0.09480135503949028,0.12861762515319292,1.2272515475084116,Medium
deoria,0.14203460774187598,uttarpradesh,0.25987338067666144,0.09153452893652092,0.18954861009402732,uttar pradesh,0.2769668881223001,0.16223621598070512,0.25074140471381823,1.455799544167341,Medium
dewas,0.13035862902810422,madhyapradesh,0.2816889894303109,0.0530326452758359,0.24646298954275167,madhya pradesh,0.13732111539221123,0.15255994202308573,0.17006367763737334,1.046159807397212,Medium
dhalai,0.30991875340560665,tripura,0.06171968199399449,0.061427511222210816,0.014528837985881247,tripura,0.02962879791687447,0.16091165932710425,0.025098809937576502,0.14685253209987514,Low
dhamtari,0.13895471932378542,chattisgarh,0.13884725538426324,0.05275990264953439,0.18656082486305983,chhattisgarh,0.0679235077816519,0.11306403513965345,0.10351470290607429,0.841145041186123,Medium
dhar,0.10623839382775287,madhyapradesh,0.40567226543942453,0.15214827664796474,0.20149975101789738,madhya pradesh,0.1938321817240691,0.2098415201573179,0.1961324525122176,0.8921538223164842,Medium
dharmapuri,0.11322283579621388,tamilnadu,0.13290468476822273,0.011458670998465769,0.36852280383139513,tamil nadu,0.1321547257040605,0.0885981410484921,0.20306514914226087,2.0595231003634265,High
dhenkanal,0.14965855827281183,odisha,0.15299173730635474,0.1004861167230993,0.10928849702686075,orissa,0.10362730119728483,0.13590677951796096,0.10532565994615758,0.7218695409091125,Low
dhubri,0.40901438690945763,assam,0.4134910322132372,0.32602315750986927,0.0715310934708105,assam,0.17234477166487075,0.385460011680715,0.14210066820665268,0.3593300561609789,Low
dhule,0.07235419936726876,maharashtra,0.24224750935373665,0.10254396343273892,0.1567415565775213,maharashtra,0.1815747241524721,0.13237912158285017,0.17412477387998687,1.2229656423232247,Medium
dibrugarh,0.3459386191060976,assam,0.5346831040814118,0.5312502364601768,0.01613989864963824,assam,0.11575694349438422,0.4581554498049156,0.08587183004096041,0.18342589000457846,Low
dindigul,0.12909506420839464,tamilnadu,0.2056444925859753,0.038294895880341615,0.32361814933067745,tamil nadu,0.19146864383360798,0.12481984222325293,0.2311134954827288,1.7142394744834355,High
dindori,0.178434545932655,madhyapradesh,0.1294198066769148,0.12174521079233,0.029584932188992056,madhya pradesh,0.059270132086684746,0.14672332361383544,0.05036457211737694,0.32135977566092644,Low
diu,0.052323945380167367,diu,0.0,2.2700176970579663e-05,0.26641084976127005,daman and diu,0.0,0.02093638820515812,0.07992325492838101,2.5834707787593367,High
doda,0.14391165618891935,j&k,0.006330894235169173,0.005691653205461724,0.09092240546003102,jammu and kashmir,0.03250904745008073,0.06117142670775701,0.05003305485306581,0.702993563112213,Low
dumka,0.193881158218051,jharkhand,0.08599913343805879,0.0697354733244167,0.07079879316910277,jharkhand,0.1153124515696388,0.12427284531596304,0.10195835404947799,0.7593371080321977,Low
dungarpur,0.08458808762812534,rajasthan,0.04690824877125265,0.01641056327008459,0.19218489118017515,rajasthan,0.12140888587776573,0.052830878663651305,0.14264168746848854,2.270248172591753,High
durg,0.15410448469272955,chattisgarh,0.09897972347919981,0.01986375202447745,0.24154193151527575,chhattisgarh,0.29903487204028606,0.09729483652819501,0.28178698988278295,2.626286585643241,High
east godavari,0.16071156510164636,andhra pradesh,0.8666243779835722,0.732671025403314,0.06174756143999531,andhra pradesh,0.4634981559898671,0.5440732470567243,0.3429729776249056,0.6190029557406027,Low
east khasi hills,0.9999999999999998,meghalaya,0.032890798341498134,0.03438993577060594,0.006912914848120917,meghalaya,0.07029821928886017,0.4201842202336311,0.05128262795663839,0.11921085326836728,Low
east siang,0.5575942658392905,arunachal pradesh,0.2467541421635614,0.2605060202382671,0.0,arunachal pradesh,0.004282311328939104,0.3752157550562647,0.0029976179302573726,0.007781659734606493,Low
ernakulam,0.5006747506621447,kerala,0.17813372251294043,0.10117219173840679,0.12812326078678343,kerala,0.2934495171453244,0.28406167454026204,0.24385164023776212,0.8292533891708308,Medium
erode,0.09140228314587244,tamilnadu,0.22430100220006893,0.03372845261368324,0.28984445941591724,tamil nadu,0.19982332967601782,0.11396974970247463,0.22682966859798764,1.8297178879716636,High
etah,0.06764287282752786,uttarpradesh,0.20416197896362803,0.04012135211939446,0.23562494507747736,uttar pradesh,0.15646751647926788,0.10034214845591789,0.1802147450587307,1.6332357814360228,High
etawah,0.0746197241899061,uttarpradesh,0.28289657985689826,0.18102993880940293,0.1137115908491754,uttar pradesh,0.13896490884781482,0.1690258452758528,0.13138891344822298,0.7339103091275552,Low
faridabad,0.0648636266289305,haryana,0.05148515891290823,0.0,0.36840563578312185,haryana,0.15966998404988922,0.04139099832544467,0.22229067956985898,4.325478912905232,High
faridkot,0.025771734209506143,punjab,0.21606226183168697,0.0,0.4896159817217844,punjab,0.051365388713775,0.07512737223330854,0.1828405666161778,2.1478469476899487,High
farrukhabad,0.0905648766390965,uttarpradesh,0.18049646511135092,0.04529710596957147,0.2198951345967954,uttar pradesh,0.16652595176958296,0.10396402197991532,0.18253670661774668,1.6017046735145626,High
fatehabad,0.02667854054332473,haryana,0.2055952193287551,0.00046853165267276425,0.4725973227100969,haryana,0.0808440241226576,0.07249054151175825,0.19837001369888937,2.40476071636181,High
fatehgarh sahib,0.06333466168939779,punjab,0.1981921462096511,0.0,0.6076920823691379,punjab,0.04978972706760511,0.08479150853865444,0.21716043365806492,2.290927077814258,High
fatehpur,0.11249088449537377,uttarpradesh,0.5325855019590796,0.16580012524444307,0.20521983655057266,uttar pradesh,0.23443328960179594,0.2545120419592063,0.22566925368642893,0.8531530436759178,Medium
firozabad,0.07087619992572049,uttarpradesh,0.2525055900869975,0.03490946715420593,0.3260200943202788,uttar pradesh,0.22220799024425167,0.11457499714264922,0.2533516214670598,2.0337276923791547,High
gadag,0.07088433271795204,karnataka,0.09340515575941977,0.01285340770516647,0.26453616098889826,karnataka,0.09197757936583639,0.06023130212655668,0.14374515385275494,2.0467391248666646,High
gadchiroli,0.20450448252398495,maharashtra,0.36028807088328507,0.29220405552281686,0.06617065526230995,maharashtra,0.09273811204394157,0.2775494309314246,0.08476787500945208,0.2947940976091436,Low
gajapati,0.15498119969529142,odisha,0.07325555855391118,0.053516007710796114,0.09142036966519229,orissa,0.04775976251613134,0.10002394975752875,0.06085794466084962,0.5531336113179778,Low
ganganagar,0.008453766431628974,rajasthan,0.14566149509664555,0.09431181992161478,0.11248132634230644,rajasthan,0.17415344409930386,0.07537350107812968,0.15565180877220464,1.8231864314637827,High
ganjam,0.18181561875638763,odisha,0.30793681758561836,0.19115501224447545,0.11558627962154717,orissa,0.31585516231086386,0.2224537964515832,0.25577449750406883,1.1003240274346002,Medium
garhwa,0.09853962160828673,jharkhand,0.10140062290748256,0.08073147688259377,0.07425525059316324,jharkhand,0.11543436208731882,0.0940554785803376,0.10308062863907214,0.9906314405107194,Medium
gaya,0.13144950755943036,bihar,0.3863342023769204,0.14658661978928786,0.1923313512405167,bihar,0.3941964779669904,0.21245604967363463,0.3336369399490483,1.4997881174215186,Medium
ghazipur,0.11318135855583296,uttarpradesh,0.3262749572194835,0.11928579795208083,0.18720524912856262,uttar pradesh,0.3241433515072664,0.17894076997380248,0.2830619207936553,1.4981516209175136,Medium
giridih,0.17171740173553784,jharkhand,0.15487473101567037,0.12068170750125834,0.07779958405342861,jharkhand,0.21742223026480384,0.15135389224929374,0.17553543640139127,1.0878909331185322,Medium
goalpara,0.4239039029269918,assam,0.3001794086051033,0.26978392306879756,0.04218049737836491,assam,0.08685524824778613,0.340550560672967,0.07345282298695976,0.20953560264159674,Low
godda,0.14990254203975845,jharkhand,0.07068166026707759,0.06013889784284759,0.06072234101760449,jharkhand,0.11459561409198377,0.09920718424888092,0.09843363216966998,0.9013475885006043,Medium
golaghat,0.21423265749829887,assam,0.3711225048624973,0.36985330237634534,0.015729810480681915,assam,0.0921881520781928,0.30798580517097235,0.06925064959893952,0.21777905954545776,Low
gonda,0.15100480648020884,uttarpradesh,0.32335632596151465,0.12379265325419143,0.18093675854594451,uttar pradesh,0.3072149587657205,0.19454661635679538,0.26933149869978773,1.3167242924712408,Medium
gopalganj,0.14408569794267467,bihar,0.292767020322773,0.08710984827504382,0.214827616508978,bihar,0.22800882334184894,0.17159733975641492,0.22405446129198764,1.2337981470021666,Medium
gorakhpur,0.1836717930367033,uttarpradesh,0.3750959075179086,0.13668215424074115,0.18711737309235768,uttar pradesh,0.3986910880141249,0.22700213574227623,0.3352189735375947,1.4144133025962375,Medium
kalaburagi,0.09452039568745135,karnataka,0.181069221769184,0.11261065957936875,0.11848618881630976,karnataka,0.22840071750971153,0.12591212267954638,0.195426358901691,1.4378876221547012,Medium
gumla,0.16445834248272453,jharkhand,0.1577873559714818,0.14762462321489592,0.0346231582647412,jharkhand,0.08840229453399387,0.15740693074900314,0.07226855365321806,0.4316939169117907,Low
guna,0.13148447856602608,madhyapradesh,0.2984800207192249,0.13812603683058314,0.1617211986291338,madhya pradesh,0.10805205342914664,0.18357560869135284,0.12415279698914278,0.6413659129291364,Low
guntur,0.11630706170349463,andhra pradesh,0.4471060755041095,0.2990820578103894,0.1127156624388529,andhra pradesh,0.43929019735877506,0.2703792646757475,0.3413178368827984,1.2173433626681522,Medium
gurdaspur,0.14761532977117034,punjab,0.5598886410000472,0.0027922731018944357,0.3929523418963648,punjab,0.20405467841150052,0.2278504061390506,0.26072397745695974,1.096167888418643,Medium
